id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,id_as_filename
30820,Kurtis,9,yellow,,calf length,daily,,,solid,three-quarter sleeves,regular,,030820.png
30821,Kurtis,9,multicolor,,calf length,daily,,solid,,three-quarter sleeves,regular,,030821.png
30822,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030822.png
30823,Kurtis,9,red,,calf length,daily,,,solid,three-quarter sleeves,regular,,030823.png
30824,Kurtis,9,multicolor,a-line,,daily,,,,three-quarter sleeves,regular,,030824.png
30825,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,,030825.png
30826,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,,030826.png
30827,Kurtis,9,maroon,,,daily,net,default,,three-quarter sleeves,regular,,030827.png
30828,Kurtis,9,multicolor,,,daily,net,solid,,three-quarter sleeves,regular,,030828.png
30829,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,,030829.png
30830,Kurtis,9,maroon,,calf length,daily,,,default,three-quarter sleeves,regular,,030830.png
30831,Kurtis,9,red,,,daily,,default,,three-quarter sleeves,regular,,030831.png
30832,Kurtis,9,grey,,,daily,default,,,three-quarter sleeves,regular,,030832.png
30833,Kurtis,9,black,,,daily,,,default,three-quarter sleeves,regular,,030833.png
30834,Kurtis,9,blue,,,daily,,,solid,three-quarter sleeves,regular,,030834.png
30835,Kurtis,9,,,,daily,net,,,three-quarter sleeves,regular,,030835.png
30836,Kurtis,9,black,straight,,daily,net,,,short sleeves,regular,,030836.png
30837,Kurtis,9,red,,knee length,daily,,,solid,sleeveless,sleeveless,,030837.png
30838,Kurtis,9,navy blue,,,daily,net,,,three-quarter sleeves,regular,,030838.png
30839,Kurtis,9,purple,a-line,,daily,,solid,,three-quarter sleeves,regular,,030839.png
30840,Kurtis,9,black,a-line,,daily,,,,short sleeves,regular,,030840.png
30841,Kurtis,9,navy blue,,,daily,,,,short sleeves,regular,,030841.png
30842,Kurtis,9,green,,,daily,,solid,,three-quarter sleeves,regular,,030842.png
30843,Kurtis,9,blue,,,daily,net,,,three-quarter sleeves,regular,,030843.png
30844,Kurtis,9,yellow,,,party,,,,three-quarter sleeves,regular,,030844.png
30845,Kurtis,9,maroon,,knee length,daily,net,,,three-quarter sleeves,regular,,030845.png
30846,Kurtis,9,pink,,,daily,,,default,three-quarter sleeves,regular,,030846.png
30847,Kurtis,9,maroon,,,daily,net,,,short sleeves,regular,,030847.png
30848,Kurtis,9,multicolor,,,daily,,,solid,three-quarter sleeves,regular,,030848.png
30849,Kurtis,9,maroon,,,daily,net,,,three-quarter sleeves,regular,,030849.png
30850,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,,030850.png
30851,Kurtis,9,blue,,knee length,daily,,,,three-quarter sleeves,regular,,030851.png
30852,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,030852.png
30853,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,,030853.png
30854,Kurtis,9,navy blue,,,daily,,,solid,three-quarter sleeves,regular,,030854.png
30855,Kurtis,9,purple,,,daily,,solid,,three-quarter sleeves,regular,,030855.png
30856,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,,030856.png
30857,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030857.png
30858,Kurtis,9,blue,,calf length,daily,,,default,three-quarter sleeves,regular,,030858.png
30859,Kurtis,9,purple,,,daily,net,,solid,three-quarter sleeves,regular,,030859.png
30860,Kurtis,9,maroon,,,daily,,,solid,three-quarter sleeves,regular,,030860.png
30861,Kurtis,9,blue,,,daily,,,,short sleeves,sleeveless,,030861.png
30862,Kurtis,9,grey,,,daily,net,,,three-quarter sleeves,regular,,030862.png
30863,Kurtis,9,maroon,a-line,,daily,,,solid,short sleeves,regular,,030863.png
30864,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,030864.png
30865,Kurtis,9,yellow,a-line,,daily,,default,,three-quarter sleeves,regular,,030865.png
30866,Kurtis,9,maroon,,,daily,net,,default,three-quarter sleeves,regular,,030866.png
30867,Kurtis,9,navy blue,,,daily,net,,,three-quarter sleeves,regular,,030867.png
30868,Kurtis,9,green,,,daily,,solid,solid,three-quarter sleeves,regular,,030868.png
30869,Kurtis,9,red,a-line,,daily,,solid,,three-quarter sleeves,regular,,030869.png
30870,Kurtis,9,maroon,a-line,calf length,daily,,,,three-quarter sleeves,regular,,030870.png
30871,Kurtis,9,navy blue,,,daily,net,default,,three-quarter sleeves,regular,,030871.png
30872,Kurtis,9,black,,,party,default,solid,,three-quarter sleeves,regular,,030872.png
30873,Kurtis,9,orange,,calf length,daily,,,,three-quarter sleeves,regular,,030873.png
30874,Kurtis,9,green,,knee length,daily,,solid,,three-quarter sleeves,regular,,030874.png
30875,Kurtis,9,navy blue,,,daily,,,,three-quarter sleeves,regular,,030875.png
30876,Kurtis,9,red,,,party,,solid,,three-quarter sleeves,regular,,030876.png
30877,Kurtis,9,yellow,a-line,calf length,daily,,,,three-quarter sleeves,regular,,030877.png
30878,Kurtis,9,multicolor,a-line,,daily,,,default,three-quarter sleeves,regular,,030878.png
30879,Kurtis,9,black,,,daily,net,solid,,three-quarter sleeves,regular,,030879.png
30880,Kurtis,9,multicolor,,,daily,,,,three-quarter sleeves,regular,,030880.png
30881,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,,030881.png
30882,Kurtis,9,navy blue,,,daily,net,,,three-quarter sleeves,regular,,030882.png
30883,Kurtis,9,black,,,daily,net,solid,,three-quarter sleeves,regular,,030883.png
30884,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,,030884.png
30885,Kurtis,9,purple,,,daily,,,solid,three-quarter sleeves,regular,,030885.png
30886,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,030886.png
30887,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,,030887.png
30888,Kurtis,9,maroon,a-line,,daily,,,,three-quarter sleeves,regular,,030888.png
30889,Kurtis,9,black,,calf length,daily,,solid,,three-quarter sleeves,regular,,030889.png
30890,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,,030890.png
30891,Kurtis,9,red,a-line,,daily,net,,,three-quarter sleeves,regular,,030891.png
30892,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,,030892.png
30893,Kurtis,9,maroon,a-line,,,,,solid,three-quarter sleeves,regular,,030893.png
30894,Kurtis,9,navy blue,a-line,,daily,,,solid,three-quarter sleeves,regular,,030894.png
30895,Kurtis,9,red,,knee length,daily,,,solid,sleeveless,sleeveless,,030895.png
30896,Kurtis,9,red,,,daily,,,,short sleeves,regular,,030896.png
30897,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030897.png
30898,Kurtis,9,navy blue,,,daily,,,,short sleeves,regular,,030898.png
30899,Kurtis,9,black,,,,,,default,,,,030899.png
30900,Kurtis,9,maroon,,,daily,net,,,three-quarter sleeves,regular,,030900.png
30901,Kurtis,9,blue,,,daily,,solid,,three-quarter sleeves,regular,,030901.png
30902,Kurtis,9,maroon,,knee length,daily,,solid,,short sleeves,regular,,030902.png
30903,Kurtis,9,maroon,a-line,calf length,daily,,,,three-quarter sleeves,regular,,030903.png
30904,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,,030904.png
30905,Kurtis,9,red,,calf length,daily,net,,,three-quarter sleeves,regular,,030905.png
30906,Kurtis,9,red,,calf length,daily,,,,three-quarter sleeves,regular,,030906.png
30907,Kurtis,9,black,,,daily,,default,default,three-quarter sleeves,regular,,030907.png
30908,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,,030908.png
30909,Kurtis,9,navy blue,,calf length,daily,,,,three-quarter sleeves,regular,,030909.png
30910,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,030910.png
30911,Kurtis,9,black,straight,calf length,daily,,,,three-quarter sleeves,regular,,030911.png
30912,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,030912.png
30913,Kurtis,9,yellow,,,daily,,solid,,three-quarter sleeves,regular,,030913.png
30914,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,,030914.png
30915,Kurtis,9,navy blue,,knee length,daily,,solid,,short sleeves,regular,,030915.png
30916,Kurtis,9,navy blue,,knee length,daily,net,,,short sleeves,regular,,030916.png
30917,Kurtis,9,black,,calf length,daily,,,default,three-quarter sleeves,regular,,030917.png
30918,Kurtis,9,navy blue,,,party,net,solid,,three-quarter sleeves,regular,,030918.png
30919,Kurtis,9,maroon,,,daily,,solid,,three-quarter sleeves,regular,,030919.png
30920,Kurtis,9,green,a-line,,daily,,,,three-quarter sleeves,regular,,030920.png
30921,Kurtis,9,grey,,,daily,,,solid,three-quarter sleeves,regular,,030921.png
30922,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,030922.png
30923,Kurtis,9,,,calf length,daily,,,,three-quarter sleeves,regular,,030923.png
30924,Kurtis,9,maroon,,,daily,net,,,three-quarter sleeves,regular,,030924.png
30925,Kurtis,9,red,straight,calf length,daily,,,,three-quarter sleeves,regular,,030925.png
30926,Kurtis,9,navy blue,straight,,daily,,default,,three-quarter sleeves,regular,,030926.png
30927,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,030927.png
30928,Kurtis,9,maroon,a-line,,daily,,solid,,three-quarter sleeves,regular,,030928.png
30929,Kurtis,9,blue,,knee length,daily,,solid,,three-quarter sleeves,regular,,030929.png
30930,Kurtis,9,maroon,,,daily,,default,default,three-quarter sleeves,regular,,030930.png
30931,Kurtis,9,black,,,daily,,default,,three-quarter sleeves,regular,,030931.png
30932,Kurtis,9,red,,calf length,daily,,,,three-quarter sleeves,regular,,030932.png
30933,Kurtis,9,blue,,,daily,net,default,,three-quarter sleeves,regular,,030933.png
30934,Kurtis,9,purple,a-line,knee length,daily,,,,three-quarter sleeves,regular,,030934.png
30935,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,030935.png
30936,Kurtis,9,black,,,daily,,default,,three-quarter sleeves,regular,,030936.png
30937,Kurtis,9,black,a-line,knee length,daily,,,,three-quarter sleeves,regular,,030937.png
30938,Kurtis,9,red,,,,default,,,short sleeves,regular,,030938.png
30939,Kurtis,9,navy blue,,,daily,net,,default,three-quarter sleeves,regular,,030939.png
30940,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,030940.png
30941,Kurtis,9,black,,calf length,daily,,,default,short sleeves,regular,,030941.png
30942,Kurtis,9,maroon,straight,,daily,,,,short sleeves,regular,,030942.png
30943,Kurtis,9,multicolor,,,daily,,solid,,three-quarter sleeves,regular,,030943.png
30944,Kurtis,9,multicolor,,,party,,,,three-quarter sleeves,regular,,030944.png
30945,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030945.png
30946,Kurtis,9,black,,,daily,,default,,three-quarter sleeves,regular,,030946.png
30947,Kurtis,9,red,a-line,,daily,,,solid,three-quarter sleeves,regular,,030947.png
30948,Kurtis,9,navy blue,,,daily,net,,default,three-quarter sleeves,regular,,030948.png
30949,Kurtis,9,navy blue,,,daily,,solid,,three-quarter sleeves,regular,,030949.png
30950,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030950.png
30951,Kurtis,9,black,,,daily,,default,,three-quarter sleeves,regular,,030951.png
30952,Kurtis,9,navy blue,,,daily,,,,three-quarter sleeves,regular,,030952.png
30953,Kurtis,9,red,a-line,calf length,daily,,,,three-quarter sleeves,regular,,030953.png
30954,Kurtis,9,navy blue,a-line,,daily,,,solid,three-quarter sleeves,regular,,030954.png
30955,Kurtis,9,navy blue,,knee length,daily,,solid,,short sleeves,regular,,030955.png
30956,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,030956.png
30957,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,,030957.png
30958,Kurtis,9,pink,,,daily,,,,three-quarter sleeves,regular,,030958.png
30959,Kurtis,9,navy blue,,calf length,daily,,,default,three-quarter sleeves,regular,,030959.png
30960,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030960.png
30961,Kurtis,9,maroon,,,daily,,solid,solid,short sleeves,regular,,030961.png
30962,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,,030962.png
30963,Kurtis,9,multicolor,a-line,,daily,,,,three-quarter sleeves,regular,,030963.png
30964,Kurtis,9,red,,knee length,daily,,,,three-quarter sleeves,regular,,030964.png
30965,Kurtis,9,navy blue,,,daily,,,,three-quarter sleeves,regular,,030965.png
30966,Kurtis,9,navy blue,straight,,daily,,default,,three-quarter sleeves,regular,,030966.png
30967,Kurtis,9,blue,a-line,,daily,,,default,three-quarter sleeves,regular,,030967.png
30968,Kurtis,9,maroon,,,daily,,default,,three-quarter sleeves,regular,,030968.png
30969,Kurtis,9,blue,,knee length,daily,net,,,short sleeves,regular,,030969.png
30970,Kurtis,9,red,straight,,daily,,,default,three-quarter sleeves,regular,,030970.png
30971,Kurtis,9,red,a-line,,daily,net,,,three-quarter sleeves,regular,,030971.png
30972,Kurtis,9,blue,a-line,knee length,daily,,,,three-quarter sleeves,regular,,030972.png
30973,Kurtis,9,black,straight,,daily,,default,,three-quarter sleeves,regular,,030973.png
30974,Kurtis,9,yellow,,,daily,,solid,,three-quarter sleeves,regular,,030974.png
30975,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,,030975.png
30976,Kurtis,9,maroon,,,daily,,,solid,three-quarter sleeves,regular,,030976.png
30977,Kurtis,9,red,,,daily,net,,solid,short sleeves,sleeveless,,030977.png
30978,Kurtis,9,pink,,knee length,daily,,,,three-quarter sleeves,regular,,030978.png
30979,Kurtis,9,multicolor,,calf length,daily,,solid,,three-quarter sleeves,regular,,030979.png
30980,Kurtis,9,yellow,a-line,calf length,party,,,,three-quarter sleeves,regular,,030980.png
30981,Kurtis,9,black,,,daily,net,,,short sleeves,sleeveless,,030981.png
30982,Kurtis,9,yellow,,,daily,,,solid,three-quarter sleeves,regular,,030982.png
30983,Kurtis,9,blue,a-line,,daily,,,,three-quarter sleeves,regular,,030983.png
30984,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,030984.png
30985,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,,030985.png
30986,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,030986.png
30987,Kurtis,9,red,,,daily,net,,solid,three-quarter sleeves,regular,,030987.png
30988,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,030988.png
30989,Kurtis,9,black,,knee length,daily,,,solid,three-quarter sleeves,regular,,030989.png
30990,Kurtis,9,purple,,,daily,,,,three-quarter sleeves,regular,,030990.png
30991,Kurtis,9,red,,,daily,,,solid,short sleeves,regular,,030991.png
30992,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,,030992.png
30993,Kurtis,9,navy blue,,,daily,,,,three-quarter sleeves,regular,,030993.png
30994,Kurtis,9,red,,calf length,daily,,,,three-quarter sleeves,regular,,030994.png
30995,Kurtis,9,maroon,,,daily,,solid,,three-quarter sleeves,regular,,030995.png
30996,Kurtis,9,black,,,party,net,default,,three-quarter sleeves,,,030996.png
30997,Kurtis,9,multicolor,,,daily,net,,,three-quarter sleeves,regular,,030997.png
30998,Kurtis,9,multicolor,a-line,,party,,,default,three-quarter sleeves,regular,,030998.png
30999,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,030999.png
31000,Kurtis,9,grey,,,daily,net,solid,,three-quarter sleeves,regular,,031000.png
31001,Kurtis,9,black,straight,,daily,,default,,three-quarter sleeves,regular,,031001.png
31002,Kurtis,9,multicolor,,,daily,,solid,,short sleeves,regular,,031002.png
31003,Kurtis,9,green,,calf length,daily,net,,,three-quarter sleeves,regular,,031003.png
31004,Kurtis,9,maroon,,knee length,daily,,,,three-quarter sleeves,regular,,031004.png
31005,Kurtis,9,black,,,daily,net,,default,three-quarter sleeves,regular,,031005.png
31006,Kurtis,9,black,straight,,daily,,,default,three-quarter sleeves,regular,,031006.png
31007,Kurtis,9,black,,calf length,daily,,,solid,three-quarter sleeves,regular,,031007.png
31008,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,,031008.png
31009,Kurtis,9,green,a-line,,daily,,,solid,three-quarter sleeves,regular,,031009.png
31010,Kurtis,9,maroon,,,daily,net,,,three-quarter sleeves,regular,,031010.png
31011,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,031011.png
31012,Kurtis,9,blue,a-line,,daily,,,solid,three-quarter sleeves,regular,,031012.png
31013,Kurtis,9,red,,,daily,,default,,three-quarter sleeves,regular,,031013.png
31014,Kurtis,9,multicolor,a-line,,party,,,,three-quarter sleeves,regular,,031014.png
31015,Kurtis,9,maroon,a-line,,daily,,,,three-quarter sleeves,regular,,031015.png
31016,Kurtis,9,maroon,,knee length,daily,,,,three-quarter sleeves,regular,,031016.png
31017,Kurtis,9,red,,,daily,net,solid,,short sleeves,regular,,031017.png
31018,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,,031018.png
31019,Kurtis,9,red,,,daily,,default,,three-quarter sleeves,regular,,031019.png
31020,Kurtis,9,red,a-line,knee length,daily,,,,three-quarter sleeves,regular,,031020.png
31021,Kurtis,9,multicolor,,knee length,daily,,,,three-quarter sleeves,regular,,031021.png
31022,Kurtis,9,maroon,,,daily,,solid,,short sleeves,regular,,031022.png
31023,Kurtis,9,red,,calf length,daily,,solid,,three-quarter sleeves,regular,,031023.png
31024,Kurtis,9,maroon,,,daily,net,solid,,three-quarter sleeves,regular,,031024.png
31025,Kurtis,9,black,straight,calf length,daily,,,,three-quarter sleeves,regular,,031025.png
31026,Kurtis,9,multicolor,a-line,calf length,daily,,,,three-quarter sleeves,regular,,031026.png
31027,Kurtis,9,maroon,,,party,,solid,solid,three-quarter sleeves,regular,,031027.png
31028,Kurtis,9,,,knee length,daily,net,,,three-quarter sleeves,regular,,031028.png
31029,Kurtis,9,black,a-line,,daily,,,,three-quarter sleeves,regular,,031029.png
31030,Kurtis,9,red,,calf length,daily,,solid,,three-quarter sleeves,regular,,031030.png
31031,Kurtis,9,maroon,,knee length,daily,,,,three-quarter sleeves,regular,,031031.png
31032,Kurtis,9,,,,daily,,solid,solid,three-quarter sleeves,regular,,031032.png
31033,Kurtis,9,grey,a-line,,daily,,,,three-quarter sleeves,regular,,031033.png
31034,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,031034.png
31035,Kurtis,9,red,a-line,,daily,net,,,three-quarter sleeves,regular,,031035.png
31036,Kurtis,9,,a-line,,daily,,solid,,three-quarter sleeves,regular,,031036.png
31037,Kurtis,9,maroon,,,daily,,,solid,three-quarter sleeves,regular,,031037.png
31038,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,,031038.png
31039,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,,031039.png
31040,Kurtis,9,green,,,daily,,solid,solid,three-quarter sleeves,regular,,031040.png
31041,Kurtis,9,green,a-line,calf length,daily,,,,three-quarter sleeves,regular,,031041.png
31042,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,,031042.png
31043,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,,031043.png
31044,Kurtis,9,black,,,daily,,,default,three-quarter sleeves,regular,,031044.png
31045,Kurtis,9,red,,knee length,daily,net,,,three-quarter sleeves,regular,,031045.png
31046,Kurtis,9,blue,,knee length,daily,net,,,three-quarter sleeves,regular,,031046.png
31047,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,031047.png
31048,Kurtis,9,blue,a-line,,daily,,,default,three-quarter sleeves,regular,,031048.png
31049,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,,031049.png
31050,Kurtis,9,navy blue,a-line,,daily,,solid,,three-quarter sleeves,regular,,031050.png
31051,Kurtis,9,grey,a-line,,daily,,,,three-quarter sleeves,regular,,031051.png
31052,Kurtis,9,yellow,a-line,,daily,,solid,,three-quarter sleeves,regular,,031052.png
31053,Kurtis,9,maroon,,,daily,net,default,,three-quarter sleeves,regular,,031053.png
31054,Kurtis,9,green,,,daily,,,solid,three-quarter sleeves,regular,,031054.png
31055,Kurtis,9,maroon,straight,,daily,,,,three-quarter sleeves,regular,,031055.png
31056,Kurtis,9,red,a-line,,daily,,,solid,three-quarter sleeves,regular,,031056.png
31057,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,031057.png
31058,Kurtis,9,multicolor,a-line,,daily,,,,three-quarter sleeves,regular,,031058.png
31059,Kurtis,9,black,,,daily,,,default,three-quarter sleeves,regular,,031059.png
31060,Kurtis,9,navy blue,,,daily,,,,three-quarter sleeves,regular,,031060.png
31061,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,,031061.png
31062,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,031062.png
31063,Kurtis,9,multicolor,,,daily,,,solid,three-quarter sleeves,regular,,031063.png
31064,Kurtis,9,multicolor,,,daily,,solid,solid,three-quarter sleeves,regular,,031064.png
31065,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,031065.png
31066,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,,031066.png
31067,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,031067.png
31068,Kurtis,9,yellow,a-line,,daily,,solid,,three-quarter sleeves,regular,,031068.png
31069,Kurtis,9,red,,calf length,party,,,,three-quarter sleeves,regular,,031069.png
31070,Kurtis,9,black,,,daily,,solid,,three-quarter sleeves,regular,,031070.png
31071,Kurtis,9,black,,knee length,daily,,,,sleeveless,sleeveless,,031071.png
31072,Kurtis,9,black,,,daily,default,solid,,three-quarter sleeves,regular,,031072.png
31073,Kurtis,9,red,,,daily,,,solid,three-quarter sleeves,regular,,031073.png
31074,Kurtis,9,navy blue,straight,calf length,daily,,,,three-quarter sleeves,regular,,031074.png
31075,Kurtis,9,purple,,,daily,net,,,three-quarter sleeves,regular,,031075.png
31076,Kurtis,9,maroon,,calf length,daily,,,,three-quarter sleeves,regular,,031076.png
31077,Kurtis,9,black,,calf length,daily,,,,three-quarter sleeves,regular,,031077.png
31078,Kurtis,9,green,,,daily,,,,three-quarter sleeves,regular,,031078.png
31079,Kurtis,9,navy blue,,,daily,net,,default,three-quarter sleeves,regular,,031079.png
31080,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,031080.png
31081,Kurtis,9,green,,,daily,,,,three-quarter sleeves,regular,,031081.png
31082,Kurtis,9,purple,,,daily,,,,three-quarter sleeves,regular,,031082.png
31083,Kurtis,9,red,a-line,knee length,daily,,,,three-quarter sleeves,regular,,031083.png
31084,Kurtis,9,black,,,daily,,,,three-quarter sleeves,regular,,031084.png
31085,Kurtis,9,,a-line,,daily,net,,,three-quarter sleeves,regular,,031085.png
31086,Kurtis,9,green,,,party,,solid,solid,three-quarter sleeves,regular,,031086.png
31087,Kurtis,9,black,straight,,daily,,,,three-quarter sleeves,regular,,031087.png
31088,Kurtis,9,purple,,,daily,,,,three-quarter sleeves,regular,,031088.png
31089,Kurtis,9,red,,,daily,,,,three-quarter sleeves,regular,,031089.png
31090,Kurtis,9,red,,calf length,daily,,,solid,three-quarter sleeves,regular,,031090.png
31091,Kurtis,9,black,,calf length,daily,,,default,three-quarter sleeves,regular,,031091.png
31092,Kurtis,9,maroon,a-line,,daily,net,,,sleeveless,sleeveless,,031092.png
31093,Kurtis,9,black,,calf length,daily,,,default,three-quarter sleeves,regular,,031093.png
31094,Kurtis,9,green,,,daily,,,,three-quarter sleeves,regular,,031094.png
31095,Kurtis,9,maroon,,,daily,,default,,three-quarter sleeves,regular,,031095.png
31096,Kurtis,9,yellow,,,daily,,solid,,three-quarter sleeves,regular,,031096.png
31097,Kurtis,9,green,a-line,knee length,daily,,,,three-quarter sleeves,regular,,031097.png
31098,Kurtis,9,black,,,,,,,three-quarter sleeves,regular,,031098.png
31099,Kurtis,9,grey,a-line,,daily,net,,,three-quarter sleeves,regular,,031099.png
31100,Kurtis,9,maroon,,,daily,net,,,three-quarter sleeves,regular,,031100.png
31101,Kurtis,9,maroon,,,daily,,solid,solid,three-quarter sleeves,regular,,031101.png
31102,Kurtis,9,purple,,calf length,daily,net,,,three-quarter sleeves,regular,,031102.png
31103,Kurtis,9,navy blue,,calf length,daily,,,,three-quarter sleeves,regular,,031103.png
31104,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,,031104.png
31105,Kurtis,9,maroon,a-line,,daily,,,,three-quarter sleeves,regular,,031105.png
31106,Kurtis,9,yellow,,knee length,daily,,,,three-quarter sleeves,regular,,031106.png
31107,Kurtis,9,grey,,,daily,,,,three-quarter sleeves,regular,,031107.png
31108,Kurtis,9,blue,a-line,,daily,,,,three-quarter sleeves,regular,,031108.png
31109,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,031109.png
31110,Kurtis,9,maroon,,,daily,net,default,,three-quarter sleeves,regular,,031110.png
31111,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,,031111.png
31112,Kurtis,9,blue,,,daily,net,,solid,three-quarter sleeves,regular,,031112.png
31113,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,031113.png
31114,Kurtis,9,multicolor,a-line,,daily,,,solid,three-quarter sleeves,regular,,031114.png
31115,Kurtis,9,maroon,,,daily,,,,three-quarter sleeves,regular,,031115.png
31116,Kurtis,9,red,,,daily,net,,,three-quarter sleeves,regular,,031116.png
31117,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,,031117.png
31118,Kurtis,9,maroon,straight,,daily,,default,,three-quarter sleeves,regular,,031118.png
31119,Kurtis,9,maroon,,calf length,daily,,solid,,three-quarter sleeves,regular,,031119.png
31120,Kurtis,9,,a-line,,daily,,solid,,three-quarter sleeves,regular,,031120.png
31121,Kurtis,9,multicolor,a-line,,daily,,,,three-quarter sleeves,regular,,031121.png
31122,Kurtis,9,grey,,,daily,,solid,,three-quarter sleeves,regular,,031122.png
31123,Kurtis,9,black,,calf length,daily,,default,,three-quarter sleeves,regular,,031123.png
31124,Kurtis,9,black,a-line,calf length,daily,,,,short sleeves,regular,,031124.png
31125,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,,031125.png
31126,Kurtis,9,red,,knee length,daily,,,,short sleeves,regular,,031126.png
31127,Kurtis,9,purple,a-line,,daily,,,solid,three-quarter sleeves,regular,,031127.png
31128,Kurtis,9,red,,calf length,daily,net,,,three-quarter sleeves,regular,,031128.png
31129,Kurtis,9,red,straight,,daily,,,default,three-quarter sleeves,regular,,031129.png
31130,Kurtis,9,black,,,daily,net,solid,,three-quarter sleeves,regular,,031130.png
31131,Kurtis,9,red,,,daily,,default,,three-quarter sleeves,regular,,031131.png
31132,Kurtis,9,navy blue,,,daily,,solid,,three-quarter sleeves,regular,,031132.png
31133,Kurtis,9,black,a-line,,daily,,,,three-quarter sleeves,regular,,031133.png
31134,Kurtis,9,maroon,,,daily,,,solid,three-quarter sleeves,regular,,031134.png
31135,Kurtis,9,black,,,daily,,,solid,three-quarter sleeves,regular,,031135.png
31136,Kurtis,9,navy blue,,,daily,,,solid,three-quarter sleeves,regular,,031136.png
31137,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,,031137.png
31138,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,,031138.png
31139,Kurtis,9,,,,daily,default,,,three-quarter sleeves,regular,,031139.png
31140,Kurtis,9,pink,,,daily,,,,three-quarter sleeves,regular,,031140.png
31141,Kurtis,9,,,knee length,daily,,,,three-quarter sleeves,regular,,031141.png
