id,Category,fit_shape,length,sleeve_length,sleeve_styling
27193,Kurtis,straight,knee length,three-quarter sleeves,regular
27065,Kurtis,straight,knee length,three-quarter sleeves,regular
27473,Kurtis,straight,knee length,three-quarter sleeves,regular
26855,Kurtis,straight,knee length,three-quarter sleeves,regular
27431,Kurtis,straight,knee length,three-quarter sleeves,regular
27384,Kurtis,straight,knee length,three-quarter sleeves,regular
27473,Kurtis,straight,knee length,three-quarter sleeves,regular
26171,Kurtis,straight,knee length,three-quarter sleeves,regular
26023,Kurtis,straight,knee length,three-quarter sleeves,regular
27100,Kurtis,straight,knee length,three-quarter sleeves,regular
26300,Kurtis,straight,knee length,three-quarter sleeves,regular
27411,Kurtis,straight,knee length,three-quarter sleeves,regular
26859,Kurtis,straight,knee length,three-quarter sleeves,regular
26856,Kurtis,straight,knee length,three-quarter sleeves,regular
27170,Kurtis,straight,knee length,three-quarter sleeves,regular
26707,Kurtis,straight,knee length,three-quarter sleeves,regular
27741,Kurtis,straight,knee length,three-quarter sleeves,regular
25843,Kurtis,straight,knee length,three-quarter sleeves,regular
25896,Kurtis,straight,knee length,three-quarter sleeves,regular
27037,Kurtis,straight,knee length,three-quarter sleeves,regular
26171,Kurtis,straight,knee length,three-quarter sleeves,regular
26859,Kurtis,straight,knee length,three-quarter sleeves,regular
26206,Kurtis,straight,knee length,three-quarter sleeves,regular
26648,Kurtis,straight,knee length,three-quarter sleeves,regular
26792,Kurtis,straight,knee length,three-quarter sleeves,regular
26915,Kurtis,straight,knee length,three-quarter sleeves,regular
27520,Kurtis,straight,knee length,three-quarter sleeves,regular
26924,Kurtis,straight,knee length,three-quarter sleeves,regular
25896,Kurtis,straight,knee length,three-quarter sleeves,regular
27543,Kurtis,straight,knee length,three-quarter sleeves,regular
26827,Kurtis,straight,knee length,three-quarter sleeves,regular
25840,Kurtis,straight,knee length,three-quarter sleeves,regular
26848,Kurtis,straight,knee length,three-quarter sleeves,regular
27192,Kurtis,straight,knee length,three-quarter sleeves,regular
26171,Kurtis,straight,knee length,three-quarter sleeves,regular
26180,Kurtis,straight,knee length,three-quarter sleeves,regular
27297,Kurtis,straight,knee length,three-quarter sleeves,regular
26915,Kurtis,straight,knee length,three-quarter sleeves,regular
26924,Kurtis,straight,knee length,three-quarter sleeves,regular
26836,Kurtis,straight,knee length,three-quarter sleeves,regular
26840,Kurtis,straight,knee length,three-quarter sleeves,regular
27633,Kurtis,straight,knee length,three-quarter sleeves,regular
27384,Kurtis,straight,knee length,three-quarter sleeves,regular
26827,Kurtis,straight,knee length,three-quarter sleeves,regular
27319,Kurtis,straight,knee length,three-quarter sleeves,regular
27229,Kurtis,straight,knee length,three-quarter sleeves,regular
27773,Kurtis,straight,knee length,three-quarter sleeves,regular
26208,Kurtis,straight,knee length,three-quarter sleeves,regular
26801,Kurtis,straight,knee length,three-quarter sleeves,regular
26919,Kurtis,straight,knee length,three-quarter sleeves,regular
27065,Kurtis,straight,knee length,three-quarter sleeves,regular
27505,Kurtis,straight,knee length,three-quarter sleeves,regular
27342,Kurtis,straight,knee length,three-quarter sleeves,regular
27297,Kurtis,straight,knee length,three-quarter sleeves,regular
27527,Kurtis,straight,knee length,three-quarter sleeves,regular
26180,Kurtis,straight,knee length,three-quarter sleeves,regular
27741,Kurtis,straight,knee length,three-quarter sleeves,regular
26696,Kurtis,straight,knee length,three-quarter sleeves,regular
27397,Kurtis,straight,knee length,three-quarter sleeves,regular
27358,Kurtis,straight,knee length,three-quarter sleeves,regular
26406,Kurtis,straight,knee length,three-quarter sleeves,regular
27431,Kurtis,straight,knee length,three-quarter sleeves,regular
27546,Kurtis,straight,knee length,three-quarter sleeves,regular
27472,Kurtis,straight,knee length,three-quarter sleeves,regular
27358,Kurtis,straight,knee length,three-quarter sleeves,regular
27712,Kurtis,straight,knee length,three-quarter sleeves,regular
27297,Kurtis,straight,knee length,three-quarter sleeves,regular
27543,Kurtis,straight,knee length,three-quarter sleeves,regular
26919,Kurtis,straight,knee length,three-quarter sleeves,regular
27441,Kurtis,straight,knee length,three-quarter sleeves,regular
26573,Kurtis,straight,knee length,three-quarter sleeves,regular
27679,Kurtis,straight,knee length,three-quarter sleeves,regular
26573,Kurtis,straight,knee length,three-quarter sleeves,regular
27752,Kurtis,straight,knee length,three-quarter sleeves,regular
27279,Kurtis,straight,knee length,three-quarter sleeves,regular
27231,Kurtis,straight,knee length,three-quarter sleeves,regular
26638,Kurtis,straight,knee length,three-quarter sleeves,regular
27234,Kurtis,straight,knee length,three-quarter sleeves,regular
27711,Kurtis,straight,knee length,three-quarter sleeves,regular
26017,Kurtis,straight,knee length,three-quarter sleeves,regular
26856,Kurtis,straight,knee length,three-quarter sleeves,regular
27711,Kurtis,straight,knee length,three-quarter sleeves,regular
27180,Kurtis,straight,knee length,three-quarter sleeves,regular
26126,Kurtis,straight,knee length,three-quarter sleeves,regular
27178,Kurtis,straight,knee length,three-quarter sleeves,regular
27584,Kurtis,straight,knee length,three-quarter sleeves,regular
27170,Kurtis,straight,knee length,three-quarter sleeves,regular
26704,Kurtis,straight,knee length,three-quarter sleeves,regular
25927,Kurtis,straight,knee length,three-quarter sleeves,regular
26836,Kurtis,straight,knee length,three-quarter sleeves,regular
27741,Kurtis,straight,knee length,three-quarter sleeves,regular
26941,Kurtis,straight,knee length,three-quarter sleeves,regular
27543,Kurtis,straight,knee length,three-quarter sleeves,regular
27309,Kurtis,straight,knee length,three-quarter sleeves,regular
27411,Kurtis,straight,knee length,three-quarter sleeves,regular
26917,Kurtis,straight,knee length,three-quarter sleeves,regular
26796,Kurtis,straight,knee length,three-quarter sleeves,regular
27555,Kurtis,straight,knee length,three-quarter sleeves,regular
26915,Kurtis,straight,knee length,three-quarter sleeves,regular
27520,Kurtis,straight,knee length,three-quarter sleeves,regular
27234,Kurtis,straight,knee length,three-quarter sleeves,regular
27759,Kurtis,straight,knee length,three-quarter sleeves,regular
27532,Kurtis,straight,knee length,three-quarter sleeves,regular
27193,Kurtis,straight,knee length,three-quarter sleeves,regular
27632,Kurtis,straight,knee length,three-quarter sleeves,regular
26933,Kurtis,straight,knee length,three-quarter sleeves,regular
25927,Kurtis,straight,knee length,three-quarter sleeves,regular
25840,Kurtis,straight,knee length,three-quarter sleeves,regular
26983,Kurtis,straight,knee length,three-quarter sleeves,regular
26801,Kurtis,straight,knee length,three-quarter sleeves,regular
26699,Kurtis,straight,knee length,three-quarter sleeves,regular
27543,Kurtis,straight,knee length,three-quarter sleeves,regular
27178,Kurtis,straight,knee length,three-quarter sleeves,regular
26226,Kurtis,straight,knee length,three-quarter sleeves,regular
27431,Kurtis,straight,knee length,three-quarter sleeves,regular
26180,Kurtis,straight,knee length,three-quarter sleeves,regular
27411,Kurtis,straight,knee length,three-quarter sleeves,regular
26573,Kurtis,straight,knee length,three-quarter sleeves,regular
27773,Kurtis,straight,knee length,three-quarter sleeves,regular
26126,Kurtis,straight,knee length,three-quarter sleeves,regular
26648,Kurtis,straight,knee length,three-quarter sleeves,regular
26983,Kurtis,straight,knee length,three-quarter sleeves,regular
26919,Kurtis,straight,knee length,three-quarter sleeves,regular
26917,Kurtis,straight,knee length,three-quarter sleeves,regular
26797,Kurtis,straight,knee length,three-quarter sleeves,regular
26836,Kurtis,straight,knee length,three-quarter sleeves,regular
27543,Kurtis,straight,knee length,three-quarter sleeves,regular
27521,Kurtis,straight,knee length,three-quarter sleeves,regular
26573,Kurtis,straight,knee length,three-quarter sleeves,regular
25960,Kurtis,straight,knee length,three-quarter sleeves,regular
26648,Kurtis,straight,knee length,three-quarter sleeves,regular
27712,Kurtis,straight,knee length,three-quarter sleeves,regular
27310,Kurtis,straight,knee length,three-quarter sleeves,regular
26653,Kurtis,straight,knee length,three-quarter sleeves,regular
27279,Kurtis,straight,knee length,three-quarter sleeves,regular
26729,Kurtis,straight,knee length,three-quarter sleeves,regular
26171,Kurtis,straight,knee length,three-quarter sleeves,regular
26836,Kurtis,straight,knee length,three-quarter sleeves,regular
25912,Kurtis,straight,knee length,three-quarter sleeves,regular
26917,Kurtis,straight,knee length,three-quarter sleeves,regular
27505,Kurtis,straight,knee length,three-quarter sleeves,regular
26182,Kurtis,straight,knee length,three-quarter sleeves,regular
27741,Kurtis,straight,knee length,three-quarter sleeves,regular
27759,Kurtis,straight,knee length,three-quarter sleeves,regular
27632,Kurtis,straight,knee length,three-quarter sleeves,regular
25923,Kurtis,straight,knee length,three-quarter sleeves,regular
26648,Kurtis,straight,knee length,three-quarter sleeves,regular
27383,Kurtis,straight,knee length,three-quarter sleeves,regular
27310,Kurtis,straight,knee length,three-quarter sleeves,regular
27180,Kurtis,straight,knee length,three-quarter sleeves,regular
26924,Kurtis,straight,knee length,three-quarter sleeves,regular
26848,Kurtis,straight,knee length,three-quarter sleeves,regular
27772,Kurtis,straight,knee length,three-quarter sleeves,regular
26208,Kurtis,straight,knee length,three-quarter sleeves,regular
26919,Kurtis,straight,knee length,three-quarter sleeves,regular
27559,Kurtis,straight,knee length,three-quarter sleeves,regular
27170,Kurtis,straight,knee length,three-quarter sleeves,regular
26126,Kurtis,straight,knee length,three-quarter sleeves,regular
27231,Kurtis,straight,knee length,three-quarter sleeves,regular
26690,Kurtis,straight,knee length,three-quarter sleeves,regular
26933,Kurtis,straight,knee length,three-quarter sleeves,regular
26796,Kurtis,straight,knee length,three-quarter sleeves,regular
26801,Kurtis,straight,knee length,three-quarter sleeves,regular
27773,Kurtis,straight,knee length,three-quarter sleeves,regular
27772,Kurtis,straight,knee length,three-quarter sleeves,regular
27525,Kurtis,straight,knee length,three-quarter sleeves,regular
27555,Kurtis,straight,knee length,three-quarter sleeves,regular
27529,Kurtis,straight,knee length,three-quarter sleeves,regular
27193,Kurtis,straight,knee length,three-quarter sleeves,regular
26792,Kurtis,straight,knee length,three-quarter sleeves,regular
26840,Kurtis,straight,knee length,three-quarter sleeves,regular
27708,Kurtis,straight,knee length,three-quarter sleeves,regular
27708,Kurtis,straight,knee length,three-quarter sleeves,regular
27358,Kurtis,straight,knee length,three-quarter sleeves,regular
26693,Kurtis,straight,knee length,three-quarter sleeves,regular
26725,Kurtis,straight,knee length,three-quarter sleeves,regular
26583,Kurtis,straight,knee length,three-quarter sleeves,regular
26918,Kurtis,straight,knee length,three-quarter sleeves,regular
27148,Kurtis,straight,knee length,three-quarter sleeves,regular
26972,Kurtis,straight,knee length,three-quarter sleeves,regular
26309,Kurtis,straight,knee length,three-quarter sleeves,regular
26220,Kurtis,straight,knee length,three-quarter sleeves,regular
27132,Kurtis,straight,knee length,three-quarter sleeves,regular
26392,Kurtis,straight,knee length,three-quarter sleeves,regular
26309,Kurtis,straight,knee length,three-quarter sleeves,regular
26582,Kurtis,straight,knee length,three-quarter sleeves,regular
26808,Kurtis,straight,knee length,three-quarter sleeves,regular
27211,Kurtis,straight,knee length,three-quarter sleeves,regular
27339,Kurtis,straight,knee length,three-quarter sleeves,regular
26725,Kurtis,straight,knee length,three-quarter sleeves,regular
27038,Kurtis,straight,knee length,three-quarter sleeves,regular
26582,Kurtis,straight,knee length,three-quarter sleeves,regular
25958,Kurtis,straight,knee length,three-quarter sleeves,regular
26808,Kurtis,straight,knee length,three-quarter sleeves,regular
27265,Kurtis,straight,knee length,three-quarter sleeves,regular
27519,Kurtis,straight,knee length,three-quarter sleeves,regular
27176,Kurtis,straight,knee length,three-quarter sleeves,regular
26825,Kurtis,straight,knee length,three-quarter sleeves,regular
27548,Kurtis,straight,knee length,three-quarter sleeves,regular
26307,Kurtis,straight,knee length,three-quarter sleeves,regular
27038,Kurtis,straight,knee length,three-quarter sleeves,regular
27587,Kurtis,straight,knee length,three-quarter sleeves,regular
26583,Kurtis,straight,knee length,three-quarter sleeves,regular
27038,Kurtis,straight,knee length,three-quarter sleeves,regular
27217,Kurtis,straight,knee length,three-quarter sleeves,regular
26708,Kurtis,straight,knee length,three-quarter sleeves,regular
26744,Kurtis,straight,knee length,three-quarter sleeves,regular
26946,Kurtis,straight,knee length,three-quarter sleeves,regular
26049,Kurtis,straight,knee length,three-quarter sleeves,regular
27775,Kurtis,straight,knee length,three-quarter sleeves,regular
26049,Kurtis,straight,knee length,three-quarter sleeves,regular
27072,Kurtis,straight,knee length,three-quarter sleeves,regular
27223,Kurtis,straight,knee length,three-quarter sleeves,regular
26686,Kurtis,straight,knee length,three-quarter sleeves,regular
26727,Kurtis,straight,knee length,three-quarter sleeves,regular
26645,Kurtis,straight,knee length,three-quarter sleeves,regular
27509,Kurtis,straight,knee length,three-quarter sleeves,regular
27223,Kurtis,straight,knee length,three-quarter sleeves,regular
27651,Kurtis,straight,knee length,three-quarter sleeves,regular
27072,Kurtis,straight,knee length,three-quarter sleeves,regular
27217,Kurtis,straight,knee length,three-quarter sleeves,regular
27132,Kurtis,straight,knee length,three-quarter sleeves,regular
27578,Kurtis,straight,knee length,three-quarter sleeves,regular
26833,Kurtis,straight,knee length,three-quarter sleeves,regular
26728,Kurtis,straight,knee length,three-quarter sleeves,regular
27305,Kurtis,straight,knee length,three-quarter sleeves,regular
27124,Kurtis,straight,knee length,three-quarter sleeves,regular
26273,Kurtis,straight,knee length,three-quarter sleeves,regular
27474,Kurtis,straight,knee length,three-quarter sleeves,regular
27580,Kurtis,straight,knee length,three-quarter sleeves,regular
26918,Kurtis,straight,knee length,three-quarter sleeves,regular
25958,Kurtis,straight,knee length,three-quarter sleeves,regular
27300,Kurtis,straight,knee length,three-quarter sleeves,regular
26803,Kurtis,straight,knee length,three-quarter sleeves,regular
27578,Kurtis,straight,knee length,three-quarter sleeves,regular
27474,Kurtis,straight,knee length,three-quarter sleeves,regular
27188,Kurtis,straight,knee length,three-quarter sleeves,regular
26698,Kurtis,straight,knee length,three-quarter sleeves,regular
27509,Kurtis,straight,knee length,three-quarter sleeves,regular
27586,Kurtis,straight,knee length,three-quarter sleeves,regular
27591,Kurtis,straight,knee length,three-quarter sleeves,regular
27509,Kurtis,straight,knee length,three-quarter sleeves,regular
26861,Kurtis,straight,knee length,three-quarter sleeves,regular
27580,Kurtis,straight,knee length,three-quarter sleeves,regular
27675,Kurtis,straight,knee length,three-quarter sleeves,regular
27439,Kurtis,straight,knee length,three-quarter sleeves,regular
27775,Kurtis,straight,knee length,three-quarter sleeves,regular
26536,Kurtis,straight,knee length,three-quarter sleeves,regular
26728,Kurtis,straight,knee length,three-quarter sleeves,regular
26884,Kurtis,straight,knee length,three-quarter sleeves,regular
26438,Kurtis,straight,knee length,three-quarter sleeves,regular
27223,Kurtis,straight,knee length,three-quarter sleeves,regular
26784,Kurtis,straight,knee length,three-quarter sleeves,regular
27132,Kurtis,straight,knee length,three-quarter sleeves,regular
26805,Kurtis,straight,knee length,three-quarter sleeves,regular
25961,Kurtis,straight,knee length,three-quarter sleeves,regular
25928,Kurtis,straight,knee length,three-quarter sleeves,regular
25926,Kurtis,straight,knee length,three-quarter sleeves,regular
26645,Kurtis,straight,knee length,three-quarter sleeves,regular
26392,Kurtis,straight,knee length,three-quarter sleeves,regular
26725,Kurtis,straight,knee length,three-quarter sleeves,regular
26407,Kurtis,straight,knee length,three-quarter sleeves,regular
26816,Kurtis,straight,knee length,three-quarter sleeves,regular
27213,Kurtis,straight,knee length,three-quarter sleeves,regular
26725,Kurtis,straight,knee length,three-quarter sleeves,regular
27004,Kurtis,straight,knee length,three-quarter sleeves,regular
26806,Kurtis,straight,knee length,three-quarter sleeves,regular
27403,Kurtis,straight,knee length,three-quarter sleeves,regular
26861,Kurtis,straight,knee length,three-quarter sleeves,regular
27339,Kurtis,straight,knee length,three-quarter sleeves,regular
26392,Kurtis,straight,knee length,three-quarter sleeves,regular
27403,Kurtis,straight,knee length,three-quarter sleeves,regular
26825,Kurtis,straight,knee length,three-quarter sleeves,regular
27166,Kurtis,straight,knee length,three-quarter sleeves,regular
27775,Kurtis,straight,knee length,three-quarter sleeves,regular
26392,Kurtis,straight,knee length,three-quarter sleeves,regular
26816,Kurtis,straight,knee length,three-quarter sleeves,regular
26123,Kurtis,straight,knee length,three-quarter sleeves,regular
26728,Kurtis,straight,knee length,three-quarter sleeves,regular
26728,Kurtis,straight,knee length,three-quarter sleeves,regular
26850,Kurtis,straight,knee length,three-quarter sleeves,regular
27476,Kurtis,straight,knee length,three-quarter sleeves,regular
26946,Kurtis,straight,knee length,three-quarter sleeves,regular
27300,Kurtis,straight,knee length,three-quarter sleeves,regular
26886,Kurtis,straight,knee length,three-quarter sleeves,regular
26651,Kurtis,straight,knee length,three-quarter sleeves,regular
27272,Kurtis,straight,knee length,three-quarter sleeves,regular
27331,Kurtis,straight,knee length,three-quarter sleeves,regular
26210,Kurtis,straight,knee length,three-quarter sleeves,regular
25841,Kurtis,straight,knee length,three-quarter sleeves,regular
26016,Kurtis,straight,knee length,three-quarter sleeves,regular
26598,Kurtis,straight,knee length,three-quarter sleeves,regular
26222,Kurtis,straight,knee length,three-quarter sleeves,regular
26849,Kurtis,straight,knee length,three-quarter sleeves,regular
27300,Kurtis,straight,knee length,three-quarter sleeves,regular
25898,Kurtis,straight,knee length,three-quarter sleeves,regular
27439,Kurtis,straight,knee length,three-quarter sleeves,regular
27132,Kurtis,straight,knee length,three-quarter sleeves,regular
27230,Kurtis,straight,knee length,three-quarter sleeves,regular
26744,Kurtis,straight,knee length,three-quarter sleeves,regular
25845,Kurtis,straight,knee length,three-quarter sleeves,regular
27586,Kurtis,straight,knee length,three-quarter sleeves,regular
26886,Kurtis,straight,knee length,three-quarter sleeves,regular
26884,Kurtis,straight,knee length,three-quarter sleeves,regular
27272,Kurtis,straight,knee length,three-quarter sleeves,regular
26645,Kurtis,straight,knee length,three-quarter sleeves,regular
27072,Kurtis,straight,knee length,three-quarter sleeves,regular
26916,Kurtis,straight,knee length,three-quarter sleeves,regular
27651,Kurtis,straight,knee length,three-quarter sleeves,regular
26392,Kurtis,straight,knee length,three-quarter sleeves,regular
26825,Kurtis,straight,knee length,three-quarter sleeves,regular
26833,Kurtis,straight,knee length,three-quarter sleeves,regular
26805,Kurtis,straight,knee length,three-quarter sleeves,regular
26849,Kurtis,straight,knee length,three-quarter sleeves,regular
26862,Kurtis,straight,knee length,three-quarter sleeves,regular
26702,Kurtis,straight,knee length,three-quarter sleeves,regular
26886,Kurtis,straight,knee length,three-quarter sleeves,regular
26708,Kurtis,straight,knee length,three-quarter sleeves,regular
27148,Kurtis,straight,knee length,three-quarter sleeves,regular
27474,Kurtis,straight,knee length,three-quarter sleeves,regular
26810,Kurtis,straight,knee length,three-quarter sleeves,regular
26833,Kurtis,straight,knee length,three-quarter sleeves,regular
26860,Kurtis,straight,knee length,three-quarter sleeves,regular
26588,Kurtis,straight,knee length,three-quarter sleeves,regular
26708,Kurtis,straight,knee length,three-quarter sleeves,regular
27211,Kurtis,straight,knee length,three-quarter sleeves,regular
27339,Kurtis,straight,knee length,three-quarter sleeves,regular
26309,Kurtis,straight,knee length,three-quarter sleeves,regular
25898,Kurtis,straight,knee length,three-quarter sleeves,regular
27072,Kurtis,straight,knee length,three-quarter sleeves,regular
27331,Kurtis,straight,knee length,three-quarter sleeves,regular
26588,Kurtis,straight,knee length,three-quarter sleeves,regular
27322,Kurtis,straight,knee length,three-quarter sleeves,regular
27656,Kurtis,straight,knee length,three-quarter sleeves,regular
26210,Kurtis,straight,knee length,three-quarter sleeves,regular
26016,Kurtis,straight,knee length,three-quarter sleeves,regular
26946,Kurtis,straight,knee length,three-quarter sleeves,regular
26841,Kurtis,straight,knee length,three-quarter sleeves,regular
27176,Kurtis,straight,knee length,three-quarter sleeves,regular
26849,Kurtis,straight,knee length,three-quarter sleeves,regular
27492,Kurtis,straight,knee length,three-quarter sleeves,regular
27754,Kurtis,straight,knee length,three-quarter sleeves,regular
26725,Kurtis,straight,knee length,three-quarter sleeves,regular
26885,Kurtis,straight,knee length,three-quarter sleeves,regular
26645,Kurtis,straight,knee length,three-quarter sleeves,regular
27217,Kurtis,straight,knee length,three-quarter sleeves,regular
26850,Kurtis,straight,knee length,three-quarter sleeves,regular
26918,Kurtis,straight,knee length,three-quarter sleeves,regular
26934,Kurtis,straight,knee length,three-quarter sleeves,regular
27004,Kurtis,straight,knee length,three-quarter sleeves,regular
27550,Kurtis,straight,knee length,three-quarter sleeves,regular
27519,Kurtis,straight,knee length,three-quarter sleeves,regular
26808,Kurtis,straight,knee length,three-quarter sleeves,regular
26204,Kurtis,straight,knee length,three-quarter sleeves,regular
27560,Kurtis,straight,knee length,three-quarter sleeves,regular
26582,Kurtis,straight,knee length,three-quarter sleeves,regular
27322,Kurtis,straight,knee length,three-quarter sleeves,regular
27439,Kurtis,straight,knee length,three-quarter sleeves,regular
26636,Kurtis,straight,knee length,three-quarter sleeves,regular
26810,Kurtis,straight,knee length,three-quarter sleeves,regular
26849,Kurtis,straight,knee length,three-quarter sleeves,regular
26783,Kurtis,straight,knee length,three-quarter sleeves,regular
27493,Kurtis,straight,knee length,three-quarter sleeves,regular
26726,Kurtis,straight,knee length,three-quarter sleeves,regular
26818,Kurtis,straight,knee length,three-quarter sleeves,regular
27067,Kurtis,straight,knee length,three-quarter sleeves,regular
27103,Kurtis,straight,knee length,three-quarter sleeves,regular
26794,Kurtis,straight,knee length,three-quarter sleeves,regular
25893,Kurtis,straight,knee length,three-quarter sleeves,regular
27174,Kurtis,straight,knee length,three-quarter sleeves,regular
26701,Kurtis,straight,knee length,three-quarter sleeves,regular
26948,Kurtis,straight,knee length,three-quarter sleeves,regular
27499,Kurtis,straight,knee length,three-quarter sleeves,regular
27398,Kurtis,straight,knee length,three-quarter sleeves,regular
27557,Kurtis,straight,knee length,three-quarter sleeves,regular
27434,Kurtis,straight,knee length,three-quarter sleeves,regular
27434,Kurtis,straight,knee length,three-quarter sleeves,regular
27398,Kurtis,straight,knee length,three-quarter sleeves,regular
26931,Kurtis,straight,knee length,three-quarter sleeves,regular
26914,Kurtis,straight,knee length,three-quarter sleeves,regular
26783,Kurtis,straight,knee length,three-quarter sleeves,regular
26868,Kurtis,straight,knee length,three-quarter sleeves,regular
26637,Kurtis,straight,knee length,three-quarter sleeves,regular
26272,Kurtis,straight,knee length,three-quarter sleeves,regular
25929,Kurtis,straight,knee length,three-quarter sleeves,regular
27502,Kurtis,straight,knee length,three-quarter sleeves,regular
27125,Kurtis,straight,knee length,three-quarter sleeves,regular
26820,Kurtis,straight,knee length,three-quarter sleeves,regular
27122,Kurtis,straight,knee length,three-quarter sleeves,regular
27285,Kurtis,straight,knee length,three-quarter sleeves,regular
26814,Kurtis,straight,knee length,three-quarter sleeves,regular
25893,Kurtis,straight,knee length,three-quarter sleeves,regular
26231,Kurtis,straight,knee length,three-quarter sleeves,regular
26857,Kurtis,straight,knee length,three-quarter sleeves,regular
27381,Kurtis,straight,knee length,three-quarter sleeves,regular
27758,Kurtis,straight,knee length,three-quarter sleeves,regular
27512,Kurtis,straight,knee length,three-quarter sleeves,regular
27747,Kurtis,straight,knee length,three-quarter sleeves,regular
25894,Kurtis,straight,knee length,three-quarter sleeves,regular
26867,Kurtis,straight,knee length,three-quarter sleeves,regular
27125,Kurtis,straight,knee length,three-quarter sleeves,regular
26984,Kurtis,straight,knee length,three-quarter sleeves,regular
27512,Kurtis,straight,knee length,three-quarter sleeves,regular
26749,Kurtis,straight,knee length,three-quarter sleeves,regular
26782,Kurtis,straight,knee length,three-quarter sleeves,regular
27002,Kurtis,straight,knee length,three-quarter sleeves,regular
26295,Kurtis,straight,knee length,three-quarter sleeves,regular
27751,Kurtis,straight,knee length,three-quarter sleeves,regular
26597,Kurtis,straight,knee length,three-quarter sleeves,regular
27163,Kurtis,straight,knee length,three-quarter sleeves,regular
27285,Kurtis,straight,knee length,three-quarter sleeves,regular
27434,Kurtis,straight,knee length,three-quarter sleeves,regular
27585,Kurtis,straight,knee length,three-quarter sleeves,regular
27585,Kurtis,straight,knee length,three-quarter sleeves,regular
26794,Kurtis,straight,knee length,three-quarter sleeves,regular
27224,Kurtis,straight,knee length,three-quarter sleeves,regular
27224,Kurtis,straight,knee length,three-quarter sleeves,regular
26820,Kurtis,straight,knee length,three-quarter sleeves,regular
26868,Kurtis,straight,knee length,three-quarter sleeves,regular
26814,Kurtis,straight,knee length,three-quarter sleeves,regular
27467,Kurtis,straight,knee length,three-quarter sleeves,regular
27561,Kurtis,straight,knee length,three-quarter sleeves,regular
27418,Kurtis,straight,knee length,three-quarter sleeves,regular
26637,Kurtis,straight,knee length,three-quarter sleeves,regular
26867,Kurtis,straight,knee length,three-quarter sleeves,regular
26948,Kurtis,straight,knee length,three-quarter sleeves,regular
26794,Kurtis,straight,knee length,three-quarter sleeves,regular
26745,Kurtis,straight,knee length,three-quarter sleeves,regular
27285,Kurtis,straight,knee length,three-quarter sleeves,regular
27414,Kurtis,straight,knee length,three-quarter sleeves,regular
26652,Kurtis,straight,knee length,three-quarter sleeves,regular
26370,Kurtis,straight,knee length,three-quarter sleeves,regular
27246,Kurtis,straight,knee length,three-quarter sleeves,regular
27253,Kurtis,straight,knee length,three-quarter sleeves,regular
27307,Kurtis,straight,knee length,three-quarter sleeves,regular
26074,Kurtis,straight,knee length,three-quarter sleeves,regular
27758,Kurtis,straight,knee length,three-quarter sleeves,regular
27644,Kurtis,straight,knee length,three-quarter sleeves,regular
27448,Kurtis,straight,knee length,three-quarter sleeves,regular
26914,Kurtis,straight,knee length,three-quarter sleeves,regular
26271,Kurtis,straight,knee length,three-quarter sleeves,regular
26125,Kurtis,straight,knee length,three-quarter sleeves,regular
26914,Kurtis,straight,knee length,three-quarter sleeves,regular
27557,Kurtis,straight,knee length,three-quarter sleeves,regular
27432,Kurtis,straight,knee length,three-quarter sleeves,regular
27103,Kurtis,straight,knee length,three-quarter sleeves,regular
27646,Kurtis,straight,knee length,three-quarter sleeves,regular
27221,Kurtis,straight,knee length,three-quarter sleeves,regular
26783,Kurtis,straight,knee length,three-quarter sleeves,regular
26864,Kurtis,straight,knee length,three-quarter sleeves,regular
25893,Kurtis,straight,knee length,three-quarter sleeves,regular
26412,Kurtis,straight,knee length,three-quarter sleeves,regular
26663,Kurtis,straight,knee length,three-quarter sleeves,regular
26749,Kurtis,straight,knee length,three-quarter sleeves,regular
25963,Kurtis,straight,knee length,three-quarter sleeves,regular
27163,Kurtis,straight,knee length,three-quarter sleeves,regular
27467,Kurtis,straight,knee length,three-quarter sleeves,regular
25839,Kurtis,straight,knee length,three-quarter sleeves,regular
26231,Kurtis,straight,knee length,three-quarter sleeves,regular
26807,Kurtis,straight,knee length,three-quarter sleeves,regular
26838,Kurtis,straight,knee length,three-quarter sleeves,regular
27418,Kurtis,straight,knee length,three-quarter sleeves,regular
27307,Kurtis,straight,knee length,three-quarter sleeves,regular
26783,Kurtis,straight,knee length,three-quarter sleeves,regular
27585,Kurtis,straight,knee length,three-quarter sleeves,regular
27286,Kurtis,straight,knee length,three-quarter sleeves,regular
26794,Kurtis,straight,knee length,three-quarter sleeves,regular
27554,Kurtis,straight,knee length,three-quarter sleeves,regular
27526,Kurtis,straight,knee length,three-quarter sleeves,regular
27253,Kurtis,straight,knee length,three-quarter sleeves,regular
27512,Kurtis,straight,knee length,three-quarter sleeves,regular
27187,Kurtis,straight,knee length,three-quarter sleeves,regular
26297,Kurtis,straight,knee length,three-quarter sleeves,regular
26948,Kurtis,straight,knee length,three-quarter sleeves,regular
26820,Kurtis,straight,knee length,three-quarter sleeves,regular
27557,Kurtis,straight,knee length,three-quarter sleeves,regular
27131,Kurtis,straight,knee length,three-quarter sleeves,regular
27418,Kurtis,straight,knee length,three-quarter sleeves,regular
26437,Kurtis,straight,knee length,three-quarter sleeves,regular
27036,Kurtis,straight,knee length,three-quarter sleeves,regular
26227,Kurtis,straight,knee length,three-quarter sleeves,regular
